TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountAmount,PaymentType
457,2024-12-18,1101,2023,401,2,3334.38,10.0,Debit/Credit
458,2024-11-19,1092,2071,403,3,1741.37,0.0,Debit/Credit
459,2025-05-19,1116,2036,403,3,921.51,25.0,Debit/Credit
460,2024-07-04,1118,2018,402,2,1244.0,0.0,Debit/Credit
461,2024-11-06,1020,2035,403,2,3224.23,25.0,Debit/Credit
462,2024-11-03,1199,2046,404,1,27.51,25.0,Internal
463,2024-09-05,1190,2010,402,0,1876.75,10.0,Ach
464,2024-11-25,1005,2010,401,1,1866.6,0.0,Internal
465,2024-11-02,1020,2016,402,1,1343.92,25.0,Internal
466,2025-04-12,1121,2069,403,1,1410.36,0.0,Debit/Credit
467,2024-08-13,1161,2072,404,2,989.22,10.0,Internal
468,2024-09-02,1020,2033,402,0,1528.67,0.0,Internal
469,2024-07-27,1136,2091,404,3,3186.52,0.0,Digital
470,2025-03-19,1048,2071,404,1,1309.68,25.0,Ach
471,2025-03-31,1066,2030,403,2,1714.29,0.0,Ach
472,2024-08-15,1163,2057,403,3,87.82,10.0,Ach
473,2024-06-22,1047,2036,403,3,503.98,10.0,Ach
474,2024-08-02,1087,2063,403,0,1694.92,0.0,Debit/Credit
476,2024-07-21,1063,2056,402,0,1483.88,10.0,Debit/Credit
477,2024-07-10,1053,2087,403,1,132.26,0.0,Internal
478,2025-05-10,1064,2038,402,0,474.69,0.0,Ach
479,2024-07-18,1083,2041,401,1,688.97,10.0,Ach
480,2025-03-14,1152,2019,402,0,2022.9,0.0,Ach
481,2025-05-22,1015,2023,401,1,3012.58,0.0,Debit/Credit
482,2025-01-11,1112,2002,404,1,127.0,10.0,Debit/Credit
483,2025-02-09,1138,2024,402,2,586.88,0.0,Debit/Credit
484,2025-04-01,1141,2097,402,2,2543.36,10.0,Debit/Credit
485,2025-03-11,1187,2013,403,1,785.04,0.0,Digital
486,2025-05-21,1048,2063,402,2,677.95,10.0,Digital
487,2024-07-11,1011,2016,402,1,423.65,0.0,Ach
488,2024-06-14,1099,2067,403,0,1449.8,45.0,Internal
489,2024-06-06,1167,2010,404,0,1499.78,45.0,Ach
490,2025-04-23,1181,2039,403,0,850.71,0.0,Internal
491,2024-08-29,1025,2068,404,1,1897.63,10.0,Debit/Credit
492,2024-12-17,1191,2039,403,3,1250.64,0.0,Ach
493,2024-08-14,1086,2068,404,2,1993.86,70.0,Internal
494,2025-04-06,1162,2092,403,1,1122.97,0.0,Ach
495,2025-02-27,1115,2050,401,2,1059.34,10.0,Ach
496,2025-05-30,1076,2027,403,0,1394.95,25.0,Internal
497,2024-09-21,1142,2073,402,3,319.9,25.0,Internal
498,2024-10-25,1059,2041,401,1,3756.11,0.0,Debit/Credit
499,2025-03-17,1066,2038,401,3,159.05,10.0,Internal
500,2025-03-08,1111,2015,402,0,1282.78,0.0,Ach
501,2024-06-23,1081,2019,403,1,3531.36,70.0,Internal
502,2025-05-31,1192,2064,401,2,338.62,10.0,Internal
503,2024-10-13,1190,2079,403,3,1086.69,0.0,Debit/Credit
504,2024-07-27,1124,2073,402,1,569.2,70.0,Internal
505,2024-11-14,1147,2079,404,1,3172.45,10.0,Ach
506,2024-06-11,1089,2056,402,1,778.95,0.0,Debit/Credit
507,2025-03-04,1028,2031,402,2,1402.9,10.0,Debit/Credit
508,2024-07-17,1005,2070,402,2,97.23,50.0,Debit/Credit
511,2024-11-01,1130,2012,403,0,1026.27,10.0,Debit/Credit
512,2024-11-22,1005,2097,403,3,582.68,10.0,Debit/Credit
514,2025-03-26,1020,2054,404,0,2843.23,0.0,Debit/Credit
515,2025-01-27,1175,2035,402,2,1981.78,25.0,Internal
516,2024-12-13,1116,2087,402,2,1802.35,25.0,Internal
518,2024-07-31,1089,2052,404,2,416.47,25.0,Debit/Credit
519,2024-07-26,1020,2078,402,1,750.56,25.0,Debit/Credit
520,2025-02-01,1128,2060,403,3,318.15,25.0,Debit/Credit
521,2024-08-19,1034,2052,402,1,178.97,25.0,Debit/Credit
522,2025-05-06,1157,2041,404,3,688.22,25.0,Debit/Credit
523,2025-02-22,1080,2095,401,3,1761.65,10.0,Debit/Credit
524,2025-04-18,1005,2005,404,0,907.13,10.0,Ach
526,2024-11-23,1023,2014,402,1,680.75,0.0,Ach
527,2024-06-11,1182,2058,401,1,290.91,45.0,Internal
528,2024-07-19,1092,2079,402,3,1268.98,0.0,Debit/Credit
529,2024-10-13,1038,2023,402,0,1892.83,45.0,Debit/Credit
530,2025-03-08,1160,2023,402,0,554.93,45.0,Debit/Credit
531,2024-12-02,1001,2063,402,3,911.66,10.0,Debit/Credit
532,2024-12-27,1020,2071,402,0,1323.89,10.0,Debit/Credit
533,2024-06-16,1170,2077,403,0,863.07,0.0,Ach
534,2024-08-13,1156,2089,402,2,231.6,0.0,Ach
535,2024-09-30,1097,2097,404,0,1105.46,10.0,Ach
536,2025-02-04,1134,2026,402,0,1959.73,0.0,Cash
537,2024-12-10,1020,2040,403,2,96.0,0.0,Internal
539,2024-06-11,1030,2026,404,2,1621.78,0.0,Cash
540,2024-08-27,1176,2019,403,2,1012.27,0.0,Digital
541,2024-10-12,1145,2003,402,2,984.26,10.0,Internal
542,2024-11-26,1116,2080,404,2,1637.62,0.0,Ach
543,2025-05-07,1020,2086,403,0,1386.71,70.0,Cash
544,2025-03-20,1090,2023,403,2,3319.3,10.0,Internal
545,2025-04-05,1099,2019,403,2,1721.74,0.0,Digital
546,2024-07-07,1095,2038,402,1,1580.64,10.0,Ach
547,2025-03-12,1113,2061,402,3,1071.07,0.0,Internal
548,2025-03-11,1066,2066,402,0,1441.67,10.0,Cash
549,2024-12-07,1034,2076,401,0,1544.05,0.0,Internal
550,2025-02-27,1020,2026,403,2,672.34,25.0,Ach
551,2024-11-16,1116,2019,401,0,2076.43,25.0,Ach
552,2024-10-07,1020,2021,401,2,148.92,25.0,Internal
554,2025-01-04,1114,2039,403,0,3900.84,0.0,Internal
556,2024-09-14,1046,2085,403,2,109.02,0.0,Cash
557,2024-11-26,1118,2036,403,1,841.09,25.0,Ach
558,2025-02-13,1066,2068,404,3,525.2,25.0,Internal
559,2024-08-05,1016,2070,404,3,57.91,25.0,Ach
560,2025-02-04,1066,2091,404,3,939.44,0.0,Internal
562,2025-04-22,1162,2096,402,3,810.47,25.0,Digital
563,2024-12-21,1089,2041,404,2,3122.27,25.0,Ach
565,2024-12-17,1028,2003,402,3,1437.96,10.0,Cash
566,2024-11-07,1054,2060,402,3,752.56,0.0,Digital
567,2024-11-09,1171,2013,401,1,2690.16,25.0,Cash
568,2024-11-15,1021,2079,404,3,2544.77,10.0,Cash
569,2024-11-12,1098,2023,404,3,1565.37,0.0,Ach
570,2024-12-03,1139,2004,401,2,988.99,0.0,Cash
571,2025-02-01,1020,2010,401,0,1101.43,10.0,Digital
572,2024-12-21,1087,2001,404,3,696.45,0.0,Internal
573,2024-10-19,1075,2013,403,2,2629.22,10.0,Ach
574,2024-08-09,1020,2079,401,0,845.88,0.0,Cash
575,2025-03-14,1157,2041,401,1,3825.35,0.0,Debit/Credit
576,2025-01-18,1044,2035,404,0,879.81,10.0,Debit/Credit
577,2024-07-31,1039,2096,404,1,1465.7,25.0,Debit/Credit
578,2024-08-09,1088,2041,401,0,2643.04,0.0,Debit/Credit
580,2024-11-19,1135,2005,401,2,891.98,10.0,Debit/Credit
581,2025-05-03,1085,2019,403,3,3538.81,0.0,Debit/Credit
583,2024-06-06,1066,2044,402,2,96.22,25.0,Debit/Credit
584,2024-07-09,1168,2027,401,0,1229.14,0.0,Debit/Credit
585,2024-10-28,1165,2023,401,2,3472.15,10.0,Debit/Credit
586,2024-07-03,1070,2088,403,0,171.66,0.0,Debit/Credit
587,2024-11-01,1066,2033,402,3,441.3,10.0,Cash
588,2024-11-02,1027,2079,402,0,3719.3,25.0,Digital
589,2024-07-13,1020,2002,404,0,1345.98,25.0,Debit/Credit
590,2024-09-17,1100,2065,404,3,1572.83,25.0,Cash
591,2025-03-14,1000,2088,404,2,640.51,0.0,Internal
592,2024-06-24,1165,2097,403,3,1804.81,10.0,Internal
593,2024-08-23,1098,2038,404,2,1776.17,0.0,Cash
594,2024-11-15,1034,2039,402,0,3395.33,25.0,Internal
595,2024-12-03,1115,2002,401,2,133.49,0.0,Debit/Credit
596,2024-07-20,1170,2086,402,1,121.91,10.0,Internal
597,2024-07-29,1120,2079,401,1,3346.98,0.0,Internal
598,2025-04-28,1024,2021,401,0,1210.21,10.0,Debit/Credit
599,2024-12-30,1071,2094,404,1,1931.15,0.0,Cash
600,2024-08-27,1116,2009,403,3,61.79,10.0,Internal
601,2024-08-08,1034,2039,404,0,863.25,10.0,Digital
602,2024-06-04,1180,2036,404,3,452.01,25.0,Internal
603,2025-01-10,1105,2023,401,3,896.1,0.0,Cash
605,2025-05-28,1118,2084,402,1,340.97,10.0,Digital
606,2025-04-05,1127,2013,401,2,1631.22,10.0,Cash
607,2024-12-30,1116,2013,402,0,1022.29,10.0,Internal
608,2025-04-25,1151,2053,402,2,264.76,10.0,Cash
609,2024-09-02,1005,2048,402,0,155.96,10.0,Internal
611,2024-08-23,1034,2019,404,1,1489.34,0.0,Internal
612,2024-09-28,1116,2070,402,3,40.3,0.0,Ach
613,2024-11-26,1003,2094,402,3,1789.05,25.0,Cash
614,2024-12-25,1034,2005,401,0,818.92,0.0,Internal
615,2025-03-24,1025,2030,401,0,842.91,25.0,Cash
616,2024-08-30,1061,2011,401,2,945.6,25.0,Internal
617,2024-12-20,1116,2017,404,2,1422.61,0.0,Digital
618,2024-06-01,1098,2042,401,2,1244.38,10.0,Digital
619,2024-12-20,1066,2042,401,2,266.38,0.0,Cash
620,2024-10-25,1093,2082,401,1,703.11,25.0,Internal
621,2024-12-13,1188,2074,402,1,1800.97,25.0,Internal
622,2024-12-04,1013,2054,404,0,2893.57,0.0,Cash
623,2025-03-29,1115,2086,401,3,811.83,10.0,Digital
624,2024-08-14,1019,2041,401,3,1419.15,0.0,Cash
625,2025-05-16,1005,2069,402,3,1307.13,10.0,Cash
626,2024-09-27,1071,2066,403,2,1584.31,10.0,Ach
627,2024-11-29,1135,2056,404,1,647.67,25.0,Internal
628,2025-03-15,1089,2098,401,2,374.41,0.0,Ach
629,2025-05-05,1073,2023,402,0,1924.82,10.0,Internal
630,2024-07-23,1047,2013,403,1,2929.4,25.0,Internal
631,2024-08-07,1006,2063,402,2,1941.79,25.0,Ach
632,2024-12-14,1165,2060,403,1,1470.66,0.0,Ach
633,2025-05-04,1028,2005,402,0,833.18,10.0,Debit/Credit
634,2025-04-05,1023,2070,402,1,117.39,0.0,Debit/Credit
635,2024-08-20,1032,2011,404,2,1047.53,25.0,Debit/Credit
636,2024-06-24,1101,2079,403,0,2081.1,25.0,Internal
637,2025-05-24,1022,2091,404,2,3776.0,25.0,Digital
639,2025-05-28,1005,2079,403,3,3898.6,25.0,Debit/Credit
640,2024-07-27,1005,2091,401,2,1867.61,10.0,Debit/Credit
641,2024-12-17,1006,2019,403,3,3496.61,0.0,Debit/Credit
642,2024-09-26,1071,2041,404,0,2127.92,25.0,Debit/Credit
643,2024-11-28,1066,2060,401,0,367.55,0.0,Debit/Credit
645,2024-06-21,1163,2065,402,1,1217.59,0.0,Internal
646,2024-08-09,1080,2087,403,2,1181.09,0.0,Digital
647,2025-03-29,1020,2062,404,1,351.38,25.0,Ach
648,2024-08-31,1066,2009,401,0,53.62,10.0,Ach
649,2024-10-24,1152,2043,402,0,281.26,45.0,Ach
651,2024-07-18,1032,2005,402,0,1821.63,10.0,Debit/Credit
652,2024-06-19,1002,2015,402,1,735.49,0.0,Debit/Credit
653,2024-07-09,1071,2044,403,1,183.26,10.0,Debit/Credit
654,2025-03-28,1135,2035,403,0,944.09,0.0,Debit/Credit
655,2024-08-28,1181,2089,402,0,741.9,70.0,Debit/Credit
656,2024-10-30,1071,2097,403,0,2731.17,10.0,Ach
657,2024-10-23,1184,2054,404,2,3812.78,0.0,Ach
658,2025-02-01,1057,2037,404,0,1614.75,10.0,Ach
659,2025-05-10,1003,2062,401,0,819.88,25.0,Ach
660,2025-02-04,1189,2021,401,1,1210.17,25.0,Ach
661,2025-05-29,1005,2035,403,3,3500.05,25.0,Internal
662,2025-05-15,1130,2091,401,3,3327.67,25.0,Debit/Credit
663,2024-07-26,1034,2063,401,3,687.56,25.0,Debit/Credit
664,2024-10-01,1194,2097,404,1,2740.55,25.0,Debit/Credit
665,2024-12-04,1138,2097,401,0,1915.52,25.0,Debit/Credit
666,2024-10-28,1008,2041,402,1,2250.86,25.0,Debit/Credit
667,2025-03-07,1125,2087,404,1,813.2,0.0,Debit/Credit
668,2024-12-01,1157,2098,403,0,299.99,45.0,Debit/Credit
669,2024-10-25,1149,2054,404,2,2353.68,0.0,Ach
670,2024-06-24,1071,2075,401,0,273.22,70.0,Digital
672,2024-10-29,1146,2091,401,1,2762.46,10.0,Debit/Credit
673,2025-03-07,1157,2079,402,0,2911.25,10.0,Debit/Credit
674,2024-09-26,1005,2079,401,0,1730.14,25.0,Debit/Credit
675,2024-12-19,1109,2019,403,2,2929.76,25.0,Internal
676,2024-08-22,1159,2085,402,1,465.26,25.0,Ach
677,2025-05-18,1119,2097,404,0,2139.24,25.0,Ach
678,2024-08-01,1020,2052,403,0,1699.64,25.0,Ach
679,2024-09-17,1041,2039,402,0,624.67,10.0,Ach
680,2025-03-19,1124,2055,404,0,581.79,10.0,Ach
681,2024-06-13,1071,2022,401,3,157.89,25.0,Debit/Credit
682,2025-04-25,1076,2052,403,0,1687.63,0.0,Debit/Credit
683,2025-04-05,1066,2074,403,0,288.44,45.0,Debit/Credit
684,2025-03-22,1149,2095,402,1,391.55,25.0,Debit/Credit
685,2025-05-22,1065,2007,404,0,876.37,0.0,Debit/Credit
687,2024-06-15,1013,2085,402,3,1919.04,10.0,Debit/Credit
688,2024-10-24,1031,2030,404,3,1839.96,10.0,Debit/Credit
690,2024-11-07,1066,2062,404,2,1759.68,70.0,Ach
691,2025-03-28,1178,2019,403,2,623.08,0.0,Ach
692,2024-06-22,1161,2082,402,0,645.82,10.0,Digital
693,2024-12-21,1071,2098,402,3,672.83,25.0,Debit/Credit
694,2024-11-27,1066,2039,403,1,2154.2,0.0,Debit/Credit
695,2024-11-02,1146,2013,402,3,3655.68,0.0,Internal
696,2024-08-09,1109,2019,401,1,1028.08,10.0,Ach
697,2025-02-15,1116,2063,401,1,1730.78,0.0,Digital
698,2025-03-14,1126,2055,402,2,419.26,25.0,Ach
699,2024-08-14,1007,2041,402,1,3579.2,0.0,Debit/Credit
700,2024-11-22,1116,2088,404,3,1485.4,25.0,Internal
702,2024-12-04,1101,2016,401,2,1011.04,10.0,Internal
703,2024-10-15,1022,2070,404,0,146.99,0.0,Debit/Credit
704,2024-12-03,1071,2055,403,2,1535.05,10.0,Debit/Credit
705,2024-09-16,1042,2046,402,3,30.81,0.0,Debit/Credit
706,2024-09-03,1020,2091,404,3,2104.34,45.0,Debit/Credit
707,2025-02-10,1126,2023,401,1,1312.95,10.0,Debit/Credit
708,2024-08-09,1069,2084,402,0,1163.04,0.0,Internal
709,2024-11-09,1032,2042,401,0,1201.16,25.0,Ach
710,2025-05-15,1039,2091,404,2,526.12,65.0,Digital
711,2025-05-22,1115,2070,402,0,49.61,0.0,Ach
712,2025-03-20,1140,2048,401,1,1553.21,25.0,Debit/Credit
713,2024-11-04,1071,2079,403,1,2708.8,10.0,Debit/Credit
714,2024-11-14,1079,2077,402,0,1049.67,0.0,Debit/Credit
715,2024-11-30,1121,2039,404,3,3262.41,10.0,Debit/Credit
716,2024-11-15,1010,2059,402,1,1078.19,0.0,Internal
717,2025-01-12,1032,2061,403,1,635.8,0.0,Internal
718,2024-09-10,1145,2019,401,3,2590.95,10.0,Debit/Credit
719,2025-02-15,1090,2019,401,3,1319.94,0.0,Internal
720,2024-11-02,1020,2046,404,2,138.54,0.0,Ach
721,2025-03-24,1066,2077,403,0,84.93,10.0,Internal
722,2024-11-03,1032,2051,404,2,1928.13,0.0,Debit/Credit
723,2025-01-25,1022,2013,402,0,1346.99,0.0,Debit/Credit
724,2024-06-12,1037,2055,402,3,872.66,25.0,Debit/Credit
725,2024-07-19,1189,2062,404,0,523.13,25.0,Internal
727,2025-02-22,1141,2004,404,3,168.37,0.0,Ach
728,2024-06-08,1141,2079,404,2,2463.04,25.0,Ach
729,2024-08-06,1120,2029,402,2,129.48,25.0,Ach
730,2025-02-14,1075,2049,404,2,1609.52,25.0,Debit/Credit
731,2025-04-05,1072,2011,404,1,1009.76,65.0,Internal
732,2025-03-17,1126,2029,401,2,59.99,0.0,Debit/Credit
733,2024-08-05,1128,2019,403,1,1508.43,0.0,Internal
734,2024-09-14,1090,2098,403,0,1856.93,0.0,Internal
735,2024-11-15,1193,2019,401,0,1251.71,25.0,Debit/Credit
736,2024-07-20,1089,2041,404,3,946.82,0.0,Internal
738,2024-10-16,1021,2079,403,1,3890.78,45.0,Ach
739,2024-11-11,1005,2052,404,2,913.03,45.0,Ach
740,2025-03-08,1132,2010,403,1,816.87,0.0,Debit/Credit
741,2024-06-16,1038,2007,403,2,661.71,0.0,Debit/Credit
742,2024-10-17,1135,2018,404,1,1267.5,45.0,Debit/Credit
743,2024-12-31,1088,2083,404,2,1098.0,25.0,Debit/Credit
744,2024-11-02,1032,2069,403,2,1526.24,0.0,Debit/Credit
747,2025-03-22,1144,2080,402,2,1639.4,25.0,Ach
748,2024-12-20,1005,2031,401,1,754.47,0.0,Ach
749,2024-07-12,1105,2013,404,3,851.33,0.0,Ach
750,2025-01-26,1143,2050,403,3,1393.58,25.0,Digital
751,2025-05-14,1106,2018,402,3,1423.82,0.0,Cash
752,2025-04-12,1071,2004,402,2,281.59,25.0,Cash
753,2025-04-09,1089,2005,402,2,641.36,45.0,Cash
754,2024-11-29,1036,2053,401,2,470.38,0.0,Cash
755,2025-03-28,1031,2008,401,2,1805.56,70.0,Internal
756,2025-03-13,1184,2016,402,3,1351.08,25.0,Ach
757,2024-08-02,1022,2085,404,3,139.35,0.0,Ach
758,2025-01-24,1071,2021,401,2,291.37,0.0,Cash
759,2024-12-17,1034,2066,402,0,1875.55,25.0,Cash
760,2024-08-14,1071,2039,404,2,702.43,0.0,Internal
761,2025-04-12,1005,2013,403,0,947.0,0.0,Ach
763,2024-08-15,1076,2040,402,2,141.82,0.0,Ach
764,2025-04-26,1071,2075,402,3,575.11,45.0,Cash
765,2024-10-07,1016,2052,402,0,1928.78,25.0,Cash
766,2025-01-25,1116,2046,404,1,29.93,0.0,Cash
771,2025-02-10,1169,2043,402,2,1399.1,0.0,Cash
772,2025-01-12,1032,2013,402,3,2921.59,25.0,Internal
773,2025-03-15,1019,2085,404,2,783.93,0.0,Ach
774,2024-12-27,1196,2001,401,1,481.97,25.0,Debit/Credit
775,2024-06-08,1181,2011,403,1,1012.93,25.0,Cash
776,2024-10-24,1180,2026,401,3,590.83,0.0,Cash
777,2024-12-03,1071,2072,402,0,176.85,10.0,Internal
778,2024-09-14,1058,2093,403,0,1401.32,25.0,Ach
779,2024-12-11,1143,2000,404,0,679.85,25.0,Cash
780,2025-04-05,1031,2059,404,0,487.87,0.0,Digital
781,2024-09-21,1114,2046,402,0,41.59,10.0,Ach
782,2025-02-01,1063,2054,403,0,625.43,0.0,Ach
783,2024-11-14,1089,2031,401,2,1652.19,70.0,Cash
784,2024-12-07,1066,2079,404,3,884.91,10.0,Internal
785,2024-06-27,1089,2088,401,0,911.74,0.0,Ach
786,2024-10-01,1016,2013,401,3,3277.86,25.0,Cash
787,2024-11-08,1168,2058,404,3,1257.5,0.0,Internal
788,2024-10-15,1006,2042,402,0,181.71,10.0,Ach
789,2025-03-15,1116,2032,403,3,318.46,25.0,Cash
790,2024-06-20,1005,2083,403,1,651.92,45.0,Digital
791,2024-10-16,1002,2084,402,0,1678.59,0.0,Debit/Credit
792,2025-04-11,1050,2081,402,2,977.66,25.0,Debit/Credit
793,2025-02-02,1177,2070,403,3,24.68,0.0,Debit/Credit
794,2025-04-18,1126,2013,402,3,1575.59,25.0,Ach
795,2025-02-22,1084,2048,402,0,193.78,0.0,Cash
796,2024-06-14,1020,2080,403,0,435.76,10.0,Cash
797,2024-08-11,1184,2097,402,0,1678.05,45.0,Cash
798,2024-07-13,1035,2014,403,2,770.8,25.0,Cash
799,2024-10-26,1005,2008,401,1,423.78,25.0,Cash
800,2024-10-29,1153,2081,402,1,623.66,25.0,Cash
801,2024-08-02,1020,2065,404,0,1592.44,0.0,Ach
802,2024-12-30,1005,2082,403,3,1439.35,10.0,Digital
803,2024-12-09,1126,2074,404,0,1795.03,25.0,Debit/Credit
804,2024-11-20,1071,2046,402,2,21.87,50.0,Debit/Credit
805,2025-03-01,1132,2074,401,2,961.72,25.0,Ach
806,2024-11-08,1081,2013,402,2,2115.92,0.0,Internal
807,2024-07-05,1131,2010,403,0,752.46,10.0,Cash
808,2024-12-14,1172,2040,403,1,115.33,0.0,Cash
809,2025-02-24,1002,2036,403,3,1652.63,10.0,Cash
810,2025-03-04,1116,2029,402,1,82.22,0.0,Cash
811,2025-03-15,1184,2043,401,1,1886.76,10.0,Cash
812,2024-11-09,1142,2023,402,0,3464.82,65.0,Cash
813,2024-10-20,1005,2051,403,0,112.81,0.0,Internal
814,2024-07-28,1084,2077,404,1,174.23,10.0,Ach
815,2024-11-01,1084,2057,403,0,396.39,0.0,Debit/Credit
816,2025-03-30,1006,2019,404,1,2859.78,45.0,Internal
817,2024-11-21,1002,2079,404,0,2382.86,0.0,Cash
818,2025-02-26,1052,2035,403,3,3087.91,45.0,Cash
819,2024-10-04,1032,2013,402,3,1610.78,10.0,Cash
820,2024-10-11,1125,2073,401,2,1841.85,0.0,Cash
821,2024-10-18,1076,2022,404,3,1826.12,45.0,Internal
822,2024-08-16,1100,2005,402,1,1274.76,45.0,Digital
823,2024-09-27,1178,2027,404,0,199.24,10.0,Debit/Credit
824,2024-07-14,1083,2021,403,0,192.73,50.0,Internal
825,2025-02-04,1097,2046,402,0,109.27,0.0,Digital
826,2024-07-27,1118,2008,401,1,903.56,10.0,Internal
827,2024-11-25,1041,2013,401,0,2258.82,0.0,Debit/Credit
828,2024-07-04,1173,2091,403,0,2895.34,25.0,Internal
830,2025-03-09,1063,2030,402,3,78.39,70.0,Internal
831,2025-03-28,1016,2019,402,0,984.58,25.0,Debit/Credit
832,2024-10-11,1048,2069,404,0,256.48,25.0,Debit/Credit
833,2024-10-09,1089,2035,404,2,2160.41,0.0,Debit/Credit
834,2024-06-29,1020,2063,401,1,234.75,10.0,Debit/Credit
835,2024-10-09,1099,2098,402,2,1349.42,10.0,Debit/Credit
836,2024-06-29,1032,2081,402,0,1251.88,45.0,Ach
837,2025-04-25,1188,2031,401,0,628.4,0.0,Ach
838,2024-08-02,1034,2039,404,2,1928.92,0.0,Ach
839,2025-03-15,1005,2036,401,2,451.34,10.0,Ach
840,2024-06-23,1063,2089,402,3,407.91,10.0,Ach
841,2025-01-04,1032,2035,401,1,1065.02,10.0,Ach
842,2024-08-11,1052,2019,404,2,1388.91,10.0,Ach
844,2024-11-04,1032,2078,404,3,793.77,25.0,Internal
845,2025-04-10,1076,2019,402,3,1774.52,25.0,Cash
847,2025-04-12,1095,2053,404,2,650.23,0.0,Ach
848,2025-05-28,1034,2015,404,1,900.78,10.0,Internal
849,2024-09-13,1184,2046,403,3,112.99,0.0,Cash
850,2024-09-07,1089,2086,401,1,938.17,25.0,Internal
851,2025-01-29,1154,2084,402,0,1306.57,25.0,Internal
852,2025-05-03,1150,2010,402,1,543.1,0.0,Debit/Credit
853,2024-10-01,1168,2075,403,0,1166.59,10.0,Debit/Credit
854,2025-03-19,1068,2095,404,0,1641.96,0.0,Cash
855,2024-06-01,1005,2083,403,1,413.48,10.0,Ach
856,2024-07-26,1128,2057,402,0,1627.9,50.0,Internal
857,2024-08-18,1104,2079,401,1,885.68,0.0,Cash
858,2024-07-22,1034,2061,404,0,568.86,10.0,Internal
859,2025-05-16,1010,2097,401,2,2629.54,0.0,Debit/Credit
860,2024-10-14,1094,2043,403,2,787.95,10.0,Internal
861,2024-06-25,1084,2000,404,3,1781.54,65.0,Debit/Credit
862,2024-07-28,1135,2035,403,3,3471.03,0.0,Cash
863,2024-06-01,1082,2054,401,2,1551.01,10.0,Internal
864,2024-11-29,1020,2046,401,2,109.67,0.0,Ach
865,2025-04-16,1183,2016,404,2,1992.79,65.0,Internal
866,2025-05-28,1114,2061,402,1,1336.5,0.0,Cash
867,2024-07-08,1183,2054,404,1,3496.7,10.0,Debit/Credit
869,2025-03-07,1164,2046,404,1,50.74,0.0,Ach
870,2024-07-17,1151,2095,401,1,1910.43,10.0,Internal
871,2024-12-21,1034,2024,404,2,1605.16,0.0,Cash
872,2025-05-09,1071,2013,404,2,2749.25,0.0,Digital
873,2024-11-21,1037,2089,401,2,1392.77,10.0,Debit/Credit
874,2024-09-20,1146,2027,404,3,1629.91,0.0,Ach
875,2024-08-03,1187,2028,401,1,1468.42,70.0,Cash
876,2024-09-30,1040,2070,404,3,116.08,10.0,Digital
877,2024-11-02,1072,2035,404,2,3111.73,0.0,Internal
878,2025-03-22,1181,2029,402,3,30.28,10.0,Cash
879,2024-08-30,1188,2046,401,1,147.58,0.0,Digital
880,2025-01-28,1034,2091,402,0,3425.44,25.0,Debit/Credit
881,2024-12-25,1160,2031,401,3,1391.57,25.0,Debit/Credit
882,2025-05-16,1096,2085,401,3,1323.73,25.0,Debit/Credit
883,2024-10-25,1066,2097,402,0,3076.84,25.0,Debit/Credit
884,2024-09-20,1151,2091,404,1,785.74,0.0,Debit/Credit
885,2025-04-30,1047,2089,401,3,1682.43,65.0,Debit/Credit
887,2024-11-18,1010,2035,402,2,657.52,25.0,Internal
888,2025-05-24,1093,2021,404,0,140.02,25.0,Debit/Credit
889,2025-05-13,1075,2056,402,2,1972.74,25.0,Debit/Credit
890,2024-10-19,1053,2084,401,1,1719.37,25.0,Debit/Credit
891,2024-08-29,1071,2035,402,3,1647.35,25.0,Debit/Credit
892,2024-10-31,1102,2032,404,1,187.59,0.0,Debit/Credit
893,2025-02-21,1178,2091,403,1,1190.71,45.0,Debit/Credit
894,2025-05-30,1006,2031,401,0,843.22,45.0,Debit/Credit
895,2024-10-11,1089,2018,402,0,1939.11,0.0,Debit/Credit
897,2024-12-14,1012,2079,402,3,1074.07,45.0,Ach
898,2024-06-05,1039,2018,404,2,1464.57,0.0,Ach
899,2025-05-23,1063,2053,404,2,1029.35,45.0,Ach
900,2024-09-21,1183,2029,403,0,66.91,0.0,Ach
901,2024-10-05,1066,2035,401,0,1786.33,25.0,Ach
902,2025-05-08,1002,2054,402,0,3273.29,0.0,Ach
903,2025-05-01,1182,2068,403,0,1931.06,0.0,Debit/Credit
904,2025-01-25,1134,2022,401,1,1907.34,45.0,Debit/Credit
905,2024-11-11,1095,2043,402,0,992.09,0.0,Debit/Credit
906,2024-09-16,1005,2041,401,3,526.51,25.0,Debit/Credit
907,2024-11-22,1027,2023,404,0,1388.95,0.0,Debit/Credit
908,2024-12-10,1105,2091,401,2,2279.11,45.0,Ach
909,2024-09-30,1046,2034,401,3,739.79,45.0,Ach
910,2024-11-15,1181,2035,403,0,3847.66,0.0,Ach
911,2025-04-26,1071,2085,403,3,1609.65,0.0,Ach
912,2025-02-13,1195,2051,404,0,295.94,25.0,Debit/Credit
913,2024-10-17,1071,2054,404,0,1802.6,25.0,Internal
914,2024-11-29,1063,2093,402,0,1988.8,45.0,Internal
915,2024-09-10,1050,2013,402,1,1095.33,0.0,Debit/Credit
916,2024-06-17,1037,2078,402,0,1073.69,0.0,Internal
917,2025-02-07,1056,2046,401,0,47.69,45.0,Internal
