TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountAmount,PaymentType
445,11/22/2024,1150,2061,401,3,1988.69,0,Debit/Credit
446,1/26/2025,1089,2045,401,2,231.37,10,Debit/Credit
447,1/25/2025,1019,2022,404,1,574.7,0,Debit/Credit
448,5/14/2025,1048,2025,402,2,445.39,0,Debit/Credit
449,9/11/2024,1039,2015,401,3,1540.28,25,ACH
450,12/13/2024,1032,2040,404,2,147.82,25,ACH
451,5/2/2025,1056,2016,401,3,1104.5,25,ACH
452,12/3/2024,1175,2058,401,3,66.42,10,ACH
453,1/25/2025,1025,2070,403,2,75.99,0,ACH
454,12/29/2024,1127,2053,403,3,400.78,0,Debit/Credit
455,7/25/2024,1058,2092,403,3,432.32,45,Debit/Credit
456,3/20/2025,1121,2022,404,2,635.07,70,Debit/Credit
457,12/18/2024,1101,2023,401,2,3334.38,10,Debit/Credit
458,11/19/2024,1092,2071,403,3,1741.37,0,Debit/Credit
459,5/19/2025,1116,2036,403,3,921.51,25,Debit/Credit
460,7/4/2024,1118,2018,402,2,1244,0,Debit/Credit
461,11/6/2024,1020,2035,403,2,3224.23,25,Debit/Credit
462,11/3/2024,1199,2046,404,1,27.51,25,Internal
463,9/5/2024,1190,2010,402,0,1876.75,10,ACH
464,11/25/2024,1005,2010,401,1,1866.6,0,Internal
465,11/2/2024,1020,2016,402,1,1343.92,25,Internal
466,4/12/2025,1121,2069,403,1,1410.36,0,Debit/Credit
467,8/13/2024,1161,2072,404,2,989.22,10,Internal
468,9/2/2024,1020,2033,402,0,1528.67,0,Internal
469,7/27/2024,1136,2091,404,3,3186.52,0,Digital
470,3/19/2025,1048,2071,404,1,1309.68,25,ACH
471,3/31/2025,1066,2030,403,2,1714.29,0,ACH
472,8/15/2024,1163,2057,403,3,87.82,10,ACH
473,6/22/2024,1047,2036,403,3,503.98,10,ACH
474,8/2/2024,1087,2063,403,0,1694.92,0,Debit/Credit
475,5/15/2025,1005,2091,402,2,4227.13,0,Debit/Credit
476,7/21/2024,1063,2056,402,0,1483.88,10,Debit/Credit
477,7/10/2024,1053,2087,403,1,132.26,0,Internal
478,5/10/2025,1064,2038,402,0,474.69,0,ACH
479,7/18/2024,1083,2041,401,1,688.97,10,ACH
480,3/14/2025,1152,2019,402,0,2022.9,0,ACH
481,5/22/2025,1015,2023,401,1,3012.58,0,Debit/Credit
482,1/11/2025,1112,2002,404,1,127,10,Debit/Credit
483,2/9/2025,1138,2024,402,2,586.88,0,Debit/Credit
484,4/1/2025,1141,2097,402,2,2543.36,10,Debit/Credit
485,3/11/2025,1187,2013,403,1,785.04,0,Digital
486,5/21/2025,1048,2063,402,2,677.95,10,Digital
487,7/11/2024,1011,2016,402,1,423.65,0,ACH
488,6/14/2024,1099,2067,403,,1449.8,45,Internal
489,6/6/2024,1167,2010,404,0,1499.78,45,ACH
490,4/23/2025,1181,2039,403,0,850.71,0,Internal
491,8/29/2024,1025,2068,404,1,1897.63,10,Debit/Credit
492,12/17/2024,1191,2039,403,3,1250.64,0,ACH
493,8/14/2024,1086,2068,404,2,1993.86,70,Internal
494,4/6/2025,1162,2092,403,1,1122.97,0,ACH
495,2/27/2025,1115,2050,401,2,1059.34,10,ACH
496,5/30/2025,1076,2027,403,,1394.95,25,Internal
497,9/21/2024,1142,2073,402,3,319.9,25,Internal
498,10/25/2024,1059,2041,401,1,3756.11,0,Debit/Credit
499,3/17/2025,1066,2038,401,3,159.05,10,Internal
500,3/8/2025,1111,2015,402,0,1282.78,0,ACH
501,6/23/2024,1081,2019,403,1,3531.36,70,Internal
502,5/31/2025,1192,2064,401,2,338.62,10,Internal
503,10/13/2024,1190,2079,403,3,1086.69,0,Debit/Credit
504,7/27/2024,1124,2073,402,1,569.2,70,Internal
505,11/14/2024,1147,2079,404,1,3172.45,10,ACH
506,6/11/2024,1089,2056,402,1,778.95,0,Debit/Credit
507,3/4/2025,1028,2031,402,2,1402.9,10,Debit/Credit
508,7/17/2024,1005,2070,402,2,97.23,50,Debit/Credit
509,5/30/2025,1171,2039,401,0,4051.35,0,Debit/Credit
510,12/31/2024,1034,2041,403,0,4475.31,10,Debit/Credit
511,11/1/2024,1130,2012,403,0,1026.27,10,Debit/Credit
512,11/22/2024,1005,2097,403,3,582.68,10,Debit/Credit
513,1/31/2025,1077,2097,403,2,4506.81,10,Debit/Credit
514,3/26/2025,1020,2054,404,0,2843.23,0,Debit/Credit
515,1/27/2025,1175,2035,402,2,1981.78,25,Internal
516,12/13/2024,1116,2087,402,2,1802.35,25,Internal
517,4/30/2025,1197,2039,402,0,4277.85,25,Internal
518,7/31/2024,1089,2052,404,2,416.47,25,Debit/Credit
519,7/26/2024,1020,2078,402,1,750.56,25,Debit/Credit
520,2/1/2025,1128,2060,403,3,318.15,25,Debit/Credit
521,8/19/2024,1034,2052,402,1,178.97,25,Debit/Credit
522,5/6/2025,1157,2041,404,3,688.22,25,Debit/Credit
523,2/22/2025,1080,2095,401,3,1761.65,10,Debit/Credit
524,4/18/2025,1005,2005,404,0,907.13,10,ACH
525,4/20/2025,1073,2054,403,0,4566.54,50,ACH
526,11/23/2024,1023,2014,402,1,680.75,0,ACH
527,6/11/2024,1182,2058,401,1,290.91,45,Internal
528,7/19/2024,1092,2079,402,3,1268.98,0,Debit/Credit
529,10/13/2024,1038,2023,402,0,1892.83,45,Debit/Credit
530,3/8/2025,1160,2023,402,,554.93,45,Debit/Credit
531,12/2/2024,1001,2063,402,3,911.66,10,Debit/Credit
532,12/27/2024,1020,2071,402,,1323.89,10,Debit/Credit
533,6/16/2024,1170,2077,403,0,863.07,0,ACH
534,8/13/2024,1156,2089,402,2,231.6,0,ACH
535,9/30/2024,1097,2097,404,0,1105.46,10,ACH
536,2/4/2025,1134,2026,402,0,1959.73,0,Cash
537,12/10/2024,1020,2040,403,2,96,0,Internal
538,12/2/2024,1127,2023,402,1,?,10,ACH
539,6/11/2024,1030,2026,404,2,1621.78,0,Cash
540,8/27/2024,1176,2019,403,2,1012.27,0,Digital
541,10/12/2024,1145,2003,402,2,984.26,10,Internal
542,11/26/2024,1116,2080,404,2,1637.62,0,ACH
543,5/7/2025,1020,2086,403,0,1386.71,70,Cash
544,3/20/2025,1090,2023,403,2,3319.3,10,Internal
545,4/5/2025,1099,2019,403,2,1721.74,0,Digital
546,7/7/2024,1095,2038,402,1,1580.64,10,ACH
547,3/12/2025,1113,2061,402,3,1071.07,0,Internal
548,3/11/2025,1066,2066,402,0,1441.67,10,Cash
549,12/7/2024,1034,2076,401,0,1544.05,0,Internal
550,2/27/2025,1020,2026,403,2,672.34,25,ACH
551,11/16/2024,1116,2019,401,0,2076.43,25,ACH
552,10/7/2024,1020,2021,401,2,148.92,25,Internal
553,6/13/2024,1012,2013,401,1,4510.74,25,Cash
554,1/4/2025,1114,2039,403,0,3900.84,0,Internal
555,11/23/2024,1032,2041,404,1,4530.65,10,ACH
556,9/14/2024,1046,2085,403,2,109.02,0,Cash
557,11/26/2024,1118,2036,403,1,841.09,25,ACH
558,2/13/2025,1066,2068,404,3,525.2,25,Internal
559,8/5/2024,1016,2070,404,3,57.91,25,ACH
560,2/4/2025,1066,2091,404,3,939.44,0,Internal
561,11/17/2024,1103,2019,404,0,4176.65,10,Cash
562,4/22/2025,1162,2096,402,3,810.47,25,Digital
563,12/21/2024,1089,2041,404,2,3122.27,25,ACH
564,12/28/2024,1032,2007,403,0,?,25,Digital
565,12/17/2024,1028,2003,402,3,1437.96,10,Cash
566,11/7/2024,1054,2060,402,3,752.56,0,Digital
567,11/9/2024,1171,2013,401,1,2690.16,25,Cash
568,11/15/2024,1021,2079,404,3,2544.77,10,Cash
569,11/12/2024,1098,2023,404,3,1565.37,0,ACH
570,12/3/2024,1139,2004,401,2,988.99,0,Cash
571,2/1/2025,1020,2010,401,0,1101.43,10,Digital
572,12/21/2024,1087,2001,404,3,696.45,0,Internal
573,10/19/2024,1075,2013,403,2,2629.22,10,ACH
574,8/9/2024,1020,2079,401,0,845.88,0,Cash
575,3/14/2025,1157,2041,401,1,3825.35,0,Debit/Credit
576,1/18/2025,1044,2035,404,0,879.81,10,Debit/Credit
577,7/31/2024,1039,2096,404,1,1465.7,25,Debit/Credit
578,8/9/2024,1088,2041,401,,2643.04,0,Debit/Credit
579,11/26/2024,1136,2079,404,3,4672.5,25,Debit/Credit
580,11/19/2024,1135,2005,401,2,891.98,10,Debit/Credit
581,5/3/2025,1085,2019,403,3,3538.81,0,Debit/Credit
582,9/7/2024,1197,2054,402,0,4242.6,25,Debit/Credit
583,6/6/2024,1066,2044,402,2,96.22,25,Debit/Credit
584,7/9/2024,1168,2027,401,0,1229.14,0,Debit/Credit
585,10/28/2024,1165,2023,401,2,3472.15,10,Debit/Credit
586,7/3/2024,1070,2088,403,0,171.66,0,Debit/Credit
587,11/1/2024,1066,2033,402,3,441.3,10,Cash
588,11/2/2024,1027,2079,402,0,3719.3,25,Digital
589,7/13/2024,1020,2002,404,0,1345.98,25,Debit/Credit
590,9/17/2024,1100,2065,404,3,1572.83,25,Cash
591,3/14/2025,1000,2088,404,2,640.51,0,Internal
592,6/24/2024,1165,2097,403,3,1804.81,10,Internal
593,8/23/2024,1098,2038,404,2,1776.17,0,Cash
594,11/15/2024,1034,2039,402,0,3395.33,25,Internal
595,12/3/2024,1115,2002,401,2,133.49,0,Debit/Credit
596,7/20/2024,1170,2086,402,1,121.91,10,Internal
597,7/29/2024,1120,2079,401,1,3346.98,0,Internal
598,4/28/2025,1024,2021,401,0,1210.21,10,Debit/Credit
599,12/30/2024,1071,2094,404,1,1931.15,0,Cash
600,8/27/2024,1116,2009,403,3,61.79,10,Internal
601,8/8/2024,1034,2039,404,0,863.25,10,Digital
602,6/4/2024,1180,2036,404,3,452.01,25,Internal
603,1/10/2025,1105,2023,401,3,896.1,0,Cash
604,3/30/2025,1107,2035,402,0,4382.29,25,Internal
605,5/28/2025,1118,2084,402,1,340.97,10,Digital
606,4/5/2025,1127,2013,401,2,1631.22,10,Cash
607,12/30/2024,1116,2013,402,0,1022.29,10,Internal
608,4/25/2025,1151,2053,402,2,264.76,10,Cash
609,9/2/2024,1005,2048,402,,155.96,10,Internal
610,11/15/2024,1032,2054,402,1,4890,10,Debit/Credit
611,8/23/2024,1034,2019,404,1,1489.34,0,Internal
612,9/28/2024,1116,2070,402,3,40.3,0,ACH
613,11/26/2024,1003,2094,402,3,1789.05,25,Cash
614,12/25/2024,1034,2005,401,0,818.92,0,Internal
615,3/24/2025,1025,2030,401,0,842.91,25,Cash
616,8/30/2024,1061,2011,401,2,945.6,25,Internal
617,12/20/2024,1116,2017,404,2,1422.61,0,Digital
618,6/1/2024,1098,2042,401,2,1244.38,10,Digital
619,12/20/2024,1066,2042,401,2,266.38,0,Cash
620,10/25/2024,1093,2082,401,1,703.11,25,Internal
621,12/13/2024,1188,2074,402,1,1800.97,25,Internal
622,12/4/2024,1013,2054,404,0,2893.57,0,Cash
623,3/29/2025,1115,2086,401,3,811.83,10,Digital
624,8/14/2024,1019,2041,401,3,1419.15,0,Cash
625,5/16/2025,1005,2069,402,3,1307.13,10,Cash
626,9/27/2024,1071,2066,403,2,1584.31,10,ACH
627,11/29/2024,1135,2056,404,1,647.67,25,Internal
628,3/15/2025,1089,2098,401,2,374.41,0,ACH
629,5/5/2025,1073,2023,402,0,1924.82,10,Internal
630,7/23/2024,1047,2013,403,1,2929.4,25,Internal
631,8/7/2024,1006,2063,402,2,1941.79,25,ACH
632,12/14/2024,1165,2060,403,1,1470.66,0,ACH
633,5/4/2025,1028,2005,402,0,833.18,10,Debit/Credit
634,4/5/2025,1023,2070,402,1,117.39,0,Debit/Credit
635,8/20/2024,1032,2011,404,2,1047.53,25,Debit/Credit
636,6/24/2024,1101,2079,403,0,2081.1,25,Internal
637,5/24/2025,1022,2091,404,2,3776,25,Digital
638,4/26/2025,1106,2039,401,2,4403.87,25,Debit/Credit
639,5/28/2025,1005,2079,403,3,3898.6,25,Debit/Credit
640,7/27/2024,1005,2091,401,2,1867.61,10,Debit/Credit
641,12/17/2024,1006,2019,403,3,3496.61,0,Debit/Credit
642,9/26/2024,1071,2041,404,0,2127.92,25,Debit/Credit
643,11/28/2024,1066,2060,401,0,367.55,0,Debit/Credit
644,6/26/2024,1177,2023,401,3,4798.2,10,Debit/Credit
645,6/21/2024,1163,2065,402,1,1217.59,0,Internal
646,8/9/2024,1080,2087,403,2,1181.09,0,Digital
647,3/29/2025,1020,2062,404,1,351.38,25,ACH
648,8/31/2024,1066,2009,401,0,53.62,10,ACH
649,10/24/2024,1152,2043,402,0,281.26,45,ACH
650,7/24/2024,1176,2023,402,0,3933.61,0,ACH
651,7/18/2024,1032,2005,402,0,1821.63,10,Debit/Credit
652,6/19/2024,1002,2015,402,1,735.49,0,Debit/Credit
653,7/9/2024,1071,2044,403,1,183.26,10,Debit/Credit
654,3/28/2025,1135,2035,403,0,944.09,0,Debit/Credit
655,8/28/2024,1181,2089,402,0,741.9,70,Debit/Credit
656,10/30/2024,1071,2097,403,0,2731.17,10,ACH
657,10/23/2024,1184,2054,404,2,3812.78,0,ACH
658,2/1/2025,1057,2037,404,0,1614.75,10,ACH
659,5/10/2025,1003,2062,401,0,819.88,25,ACH
660,2/4/2025,1189,2021,401,1,1210.17,25,ACH
661,5/29/2025,1005,2035,403,3,3500.05,25,Internal
662,5/15/2025,1130,2091,401,3,3327.67,25,Debit/Credit
663,7/26/2024,1034,2063,401,3,687.56,25,Debit/Credit
664,10/1/2024,1194,2097,404,1,2740.55,25,Debit/Credit
665,12/4/2024,1138,2097,401,0,1915.52,25,Debit/Credit
666,10/28/2024,1008,2041,402,1,2250.86,25,Debit/Credit
667,3/7/2025,1125,2087,404,1,813.2,0,Debit/Credit
668,12/1/2024,1157,2098,403,0,299.99,45,Debit/Credit
669,10/25/2024,1149,2054,404,2,2353.68,0,ACH
670,6/24/2024,1071,2075,401,0,273.22,70,Digital
671,8/10/2024,1009,2054,404,3,4935.94,10,Digital
672,10/29/2024,1146,2091,401,1,2762.46,10,Debit/Credit
673,3/7/2025,1157,2079,402,0,2911.25,10,Debit/Credit
674,9/26/2024,1005,2079,401,0,1730.14,25,Debit/Credit
675,12/19/2024,1109,2019,403,2,2929.76,25,Internal
676,8/22/2024,1159,2085,402,1,465.26,25,ACH
677,5/18/2025,1119,2097,404,0,2139.24,25,ACH
678,8/1/2024,1020,2052,403,0,1699.64,25,ACH
679,9/17/2024,1041,2039,402,0,624.67,10,ACH
680,3/19/2025,1124,2055,404,0,581.79,10,ACH
681,6/13/2024,1071,2022,401,3,157.89,25,Debit/Credit
682,4/25/2025,1076,2052,403,0,1687.63,0,Debit/Credit
683,4/5/2025,1066,2074,403,0,288.44,45,Debit/Credit
684,3/22/2025,1149,2095,402,1,391.55,25,Debit/Credit
685,5/22/2025,1065,2007,404,0,876.37,0,Debit/Credit
686,1/30/2025,1037,2091,403,0,4573.53,10,Digital
687,6/15/2024,1013,2085,402,3,1919.04,10,Debit/Credit
688,10/24/2024,1031,2030,404,3,1839.96,10,Debit/Credit
689,9/30/2024,1193,2035,402,2,3950.33,65,ACH
690,11/7/2024,1066,2062,404,2,1759.68,70,ACH
691,3/28/2025,1178,2019,403,2,623.08,0,ACH
692,6/22/2024,1161,2082,402,,645.82,10,Digital
693,12/21/2024,1071,2098,402,3,672.83,25,Debit/Credit
694,11/27/2024,1066,2039,403,1,2154.2,0,Debit/Credit
695,11/2/2024,1146,2013,402,3,3655.68,0,Internal
696,8/9/2024,1109,2019,401,1,1028.08,10,ACH
697,2/15/2025,1116,2063,401,1,1730.78,0,Digital
698,3/14/2025,1126,2055,402,2,419.26,25,ACH
699,8/14/2024,1007,2041,402,1,3579.2,0,Debit/Credit
700,11/22/2024,1116,2088,404,3,1485.4,25,Internal
701,9/13/2024,1034,2035,404,0,0,0,ACH
702,12/4/2024,1101,2016,401,2,1011.04,10,Internal
703,10/15/2024,1022,2070,404,0,146.99,0,Debit/Credit
704,12/3/2024,1071,2055,403,2,1535.05,10,Debit/Credit
705,9/16/2024,1042,2046,402,3,30.81,0,Debit/Credit
706,9/3/2024,1020,2091,404,3,2104.34,45,Debit/Credit
707,2/10/2025,1126,2023,401,1,1312.95,10,Debit/Credit
708,8/9/2024,1069,2084,402,0,1163.04,0,Internal
709,11/9/2024,1032,2042,401,0,1201.16,25,ACH
710,5/15/2025,1039,2091,404,2,526.12,65,Digital
711,5/22/2025,1115,2070,402,0,49.61,0,ACH
712,3/20/2025,1140,2048,401,1,1553.21,25,Debit/Credit
713,11/4/2024,1071,2079,403,1,2708.8,10,Debit/Credit
714,11/14/2024,1079,2077,402,0,1049.67,0,Debit/Credit
715,11/30/2024,1121,2039,404,3,3262.41,10,Debit/Credit
716,11/15/2024,1010,2059,402,1,1078.19,0,Internal
717,1/12/2025,1032,2061,403,1,635.8,0,Internal
718,9/10/2024,1145,2019,401,3,2590.95,10,Debit/Credit
719,2/15/2025,1090,2019,401,3,1319.94,0,Internal
720,11/2/2024,1020,2046,404,2,138.54,0,ACH
721,3/24/2025,1066,2077,403,0,84.93,10,Internal
722,11/3/2024,1032,2051,404,2,1928.13,0,Debit/Credit
723,1/25/2025,1022,2013,402,0,1346.99,0,Debit/Credit
724,6/12/2024,1037,2055,402,3,872.66,25,Debit/Credit
725,7/19/2024,1189,2062,404,,523.13,25,Internal
726,9/28/2024,1100,2013,401,3,4318.77,25,ACH
727,2/22/2025,1141,2004,404,3,168.37,0,ACH
728,6/8/2024,1141,2079,404,2,2463.04,25,ACH
729,8/6/2024,1120,2029,402,2,129.48,25,ACH
730,2/14/2025,1075,2049,404,2,1609.52,25,Debit/Credit
731,4/5/2025,1072,2011,404,1,1009.76,65,Internal
732,3/17/2025,1126,2029,401,2,59.99,0,Debit/Credit
733,8/5/2024,1128,2019,403,1,1508.43,0,Internal
734,9/14/2024,1090,2098,403,0,1856.93,0,Internal
735,11/15/2024,1193,2019,401,0,1251.71,25,Debit/Credit
736,7/20/2024,1089,2041,404,3,946.82,0,Internal
737,1/12/2025,1035,2035,404,0,4141.15,0,ACH
738,10/16/2024,1021,2079,403,1,3890.78,45,ACH
739,11/11/2024,1005,2052,404,2,913.03,45,ACH
740,3/8/2025,1132,2010,403,1,816.87,0,Debit/Credit
741,6/16/2024,1038,2007,403,2,661.71,0,Debit/Credit
742,10/17/2024,1135,2018,404,1,1267.5,45,Debit/Credit
743,12/31/2024,1088,2083,404,2,1098,25,Debit/Credit
744,11/2/2024,1032,2069,403,2,1526.24,0,Debit/Credit
745,8/6/2024,1020,2041,404,0,4287.13,45,Debit/Credit
746,9/14/2024,1031,2019,404,0,4923.28,0,ACH
747,3/22/2025,1144,2080,402,2,1639.4,25,ACH
748,12/20/2024,1005,2031,401,1,754.47,0,ACH
749,7/12/2024,1105,2013,404,3,851.33,0,ACH
750,1/26/2025,1143,2050,403,3,1393.58,25,Digital
751,5/14/2025,1106,2018,402,3,1423.82,0,Cash
752,4/12/2025,1071,2004,402,2,281.59,25,Cash
753,4/9/2025,1089,2005,402,2,641.36,45,Cash
754,11/29/2024,1036,2053,401,2,470.38,0,Cash
755,3/28/2025,1031,2008,401,2,1805.56,70,Internal
756,3/13/2025,1184,2016,402,3,1351.08,25,ACH
757,8/2/2024,1022,2085,404,3,139.35,0,ACH
758,1/24/2025,1071,2021,401,2,291.37,0,Cash
759,12/17/2024,1034,2066,402,0,1875.55,25,Cash
760,8/14/2024,1071,2039,404,2,702.43,0,Internal
761,4/12/2025,1005,2013,403,0,947,0,ACH
762,8/9/2024,1020,2019,403,1,4825.06,25,ACH
763,8/15/2024,1076,2040,402,2,141.82,0,ACH
764,4/26/2025,1071,2075,402,3,575.11,45,Cash
765,10/7/2024,1016,2052,402,0,1928.78,25,Cash
766,1/25/2025,1116,2046,404,1,29.93,0,Cash
767,12/13/2024,1071,2054,404,,4825.01,25,Internal
768,12/31/2024,1042,2091,403,3,4290.97,0,Debit/Credit
769,8/27/2024,1072,2097,401,3,4237.24,25,Digital
770,2/18/2025,1110,2097,403,2,4908.38,70,Cash
771,2/10/2025,1169,2043,402,2,1399.1,0,Cash
772,1/12/2025,1032,2013,402,3,2921.59,25,Internal
773,3/15/2025,1019,2085,404,2,783.93,0,ACH
774,12/27/2024,1196,2001,401,1,481.97,25,Debit/Credit
775,6/8/2024,1181,2011,403,1,1012.93,25,Cash
776,10/24/2024,1180,2026,401,3,590.83,0,Cash
777,12/3/2024,1071,2072,402,,176.85,10,Internal
778,9/14/2024,1058,2093,403,0,1401.32,25,ACH
779,12/11/2024,1143,2000,404,0,679.85,25,Cash
780,4/5/2025,1031,2059,404,0,487.87,0,Digital
781,9/21/2024,1114,2046,402,0,41.59,10,ACH
782,2/1/2025,1063,2054,403,,625.43,0,ACH
783,11/14/2024,1089,2031,401,2,1652.19,70,Cash
784,12/7/2024,1066,2079,404,3,884.91,10,Internal
785,6/27/2024,1089,2088,401,0,911.74,0,ACH
786,10/1/2024,1016,2013,401,3,3277.86,25,Cash
787,11/8/2024,1168,2058,404,3,1257.5,0,Internal
788,10/15/2024,1006,2042,402,0,181.71,10,ACH
789,3/15/2025,1116,2032,403,3,318.46,25,Cash
790,6/20/2024,1005,2083,403,1,651.92,45,Digital
791,10/16/2024,1002,2084,402,,1678.59,0,Debit/Credit
792,4/11/2025,1050,2081,402,2,977.66,25,Debit/Credit
793,2/2/2025,1177,2070,403,3,24.68,0,Debit/Credit
794,4/18/2025,1126,2013,402,3,1575.59,25,ACH
795,2/22/2025,1084,2048,402,0,193.78,0,Cash
796,6/14/2024,1020,2080,403,,435.76,10,Cash
797,8/11/2024,1184,2097,402,0,1678.05,45,Cash
798,7/13/2024,1035,2014,403,2,770.8,25,Cash
799,10/26/2024,1005,2008,401,1,423.78,25,Cash
800,10/29/2024,1153,2081,402,1,623.66,25,Cash
801,8/2/2024,1020,2065,404,0,1592.44,0,ACH
802,12/30/2024,1005,2082,403,3,1439.35,10,Digital
803,12/9/2024,1126,2074,404,0,1795.03,25,Debit/Credit
804,11/20/2024,1071,2046,402,2,21.87,50,Debit/Credit
805,3/1/2025,1132,2074,401,2,961.72,25,ACH
806,11/8/2024,1081,2013,402,2,2115.92,0,Internal
807,7/5/2024,1131,2010,403,0,752.46,10,Cash
808,12/14/2024,1172,2040,403,1,115.33,0,Cash
809,2/24/2025,1002,2036,403,3,1652.63,10,Cash
810,3/4/2025,1116,2029,402,1,82.22,0,Cash
811,3/15/2025,1184,2043,401,1,1886.76,10,Cash
812,11/9/2024,1142,2023,402,0,3464.82,65,Cash
813,10/20/2024,1005,2051,403,0,112.81,0,Internal
814,7/28/2024,1084,2077,404,1,174.23,10,ACH
815,11/1/2024,1084,2057,403,0,396.39,0,Debit/Credit
816,3/30/2025,1006,2019,404,1,2859.78,45,Internal
817,11/21/2024,1002,2079,404,0,2382.86,0,Cash
818,2/26/2025,1052,2035,403,3,3087.91,45,Cash
819,10/4/2024,1032,2013,402,3,1610.78,10,Cash
820,10/11/2024,1125,2073,401,2,1841.85,0,Cash
821,10/18/2024,1076,2022,404,3,1826.12,45,Internal
822,8/16/2024,1100,2005,402,1,1274.76,45,Digital
823,9/27/2024,1178,2027,404,0,199.24,10,Debit/Credit
824,7/14/2024,1083,2021,403,0,192.73,50,Internal
825,2/4/2025,1097,2046,402,0,109.27,0,Digital
826,7/27/2024,1118,2008,401,1,903.56,10,Internal
827,11/25/2024,1041,2013,401,0,2258.82,0,Debit/Credit
828,7/4/2024,1173,2091,403,0,2895.34,25,Internal
829,11/16/2024,1066,2039,404,,0,0,Digital
830,3/9/2025,1063,2030,402,3,78.39,70,Internal
831,3/28/2025,1016,2019,402,0,984.58,25,Debit/Credit
832,10/11/2024,1048,2069,404,0,256.48,25,Debit/Credit
833,10/9/2024,1089,2035,404,2,2160.41,0,Debit/Credit
834,6/29/2024,1020,2063,401,1,234.75,10,Debit/Credit
835,10/9/2024,1099,2098,402,2,1349.42,10,Debit/Credit
836,6/29/2024,1032,2081,402,0,1251.88,45,ACH
837,4/25/2025,1188,2031,401,,628.4,0,ACH
838,8/2/2024,1034,2039,404,2,1928.92,0,ACH
839,3/15/2025,1005,2036,401,2,451.34,10,ACH
840,6/23/2024,1063,2089,402,3,407.91,10,ACH
841,1/4/2025,1032,2035,401,1,1065.02,10,ACH
842,8/11/2024,1052,2019,404,2,1388.91,10,ACH
843,11/11/2024,1077,2091,402,3,4876.5,0,Cash
844,11/4/2024,1032,2078,404,3,793.77,25,Internal
845,4/10/2025,1076,2019,402,3,1774.52,25,Cash
846,12/18/2024,1085,2091,402,1,0,0,Internal
847,4/12/2025,1095,2053,404,2,650.23,0,ACH
848,5/28/2025,1034,2015,404,1,900.78,10,Internal
849,9/13/2024,1184,2046,403,3,112.99,0,Cash
850,9/7/2024,1089,2086,401,1,938.17,25,Internal
851,1/29/2025,1154,2084,402,,1306.57,25,Internal
852,5/3/2025,1150,2010,402,1,543.1,0,Debit/Credit
853,10/1/2024,1168,2075,403,0,1166.59,10,Debit/Credit
854,3/19/2025,1068,2095,404,0,1641.96,0,Cash
855,6/1/2024,1005,2083,403,1,413.48,10,ACH
856,7/26/2024,1128,2057,402,0,1627.9,50,Internal
857,8/18/2024,1104,2079,401,1,885.68,0,Cash
858,7/22/2024,1034,2061,404,0,568.86,10,Internal
859,5/16/2025,1010,2097,401,2,2629.54,0,Debit/Credit
860,10/14/2024,1094,2043,403,2,787.95,10,Internal
861,6/25/2024,1084,2000,404,3,1781.54,65,Debit/Credit
862,7/28/2024,1135,2035,403,3,3471.03,0,Cash
863,6/1/2024,1082,2054,401,2,1551.01,10,Internal
864,11/29/2024,1020,2046,401,2,109.67,0,ACH
865,4/16/2025,1183,2016,404,2,1992.79,65,Internal
866,5/28/2025,1114,2061,402,1,1336.5,0,Cash
867,7/8/2024,1183,2054,404,1,3496.7,10,Debit/Credit
868,5/15/2025,1170,2097,404,2,4693.01,65,Digital
869,3/7/2025,1164,2046,404,1,50.74,0,ACH
870,7/17/2024,1151,2095,401,1,1910.43,10,Internal
871,12/21/2024,1034,2024,404,2,1605.16,0,Cash
872,5/9/2025,1071,2013,404,2,2749.25,0,Digital
873,11/21/2024,1037,2089,401,2,1392.77,10,Debit/Credit
874,9/20/2024,1146,2027,404,3,1629.91,0,ACH
875,8/3/2024,1187,2028,401,1,1468.42,70,Cash
876,9/30/2024,1040,2070,404,3,116.08,10,Digital
877,11/2/2024,1072,2035,404,2,3111.73,0,Internal
878,3/22/2025,1181,2029,402,3,30.28,10,Cash
879,8/30/2024,1188,2046,401,1,147.58,0,Digital
880,1/28/2025,1034,2091,402,0,3425.44,25,Debit/Credit
881,12/25/2024,1160,2031,401,3,1391.57,25,Debit/Credit
882,5/16/2025,1096,2085,401,3,1323.73,25,Debit/Credit
883,10/25/2024,1066,2097,402,,3076.84,25,Debit/Credit
884,9/20/2024,1151,2091,404,1,785.74,0,Debit/Credit
885,4/30/2025,1047,2089,401,3,1682.43,65,Debit/Credit
886,12/12/2024,1166,2035,401,1,0,0,Internal
887,11/18/2024,1010,2035,402,2,657.52,25,Internal
888,5/24/2025,1093,2021,404,0,140.02,25,Debit/Credit
889,5/13/2025,1075,2056,402,2,1972.74,25,Debit/Credit
890,10/19/2024,1053,2084,401,1,1719.37,25,Debit/Credit
891,8/29/2024,1071,2035,402,3,1647.35,25,Debit/Credit
892,10/31/2024,1102,2032,404,1,187.59,0,Debit/Credit
893,2/21/2025,1178,2091,403,1,1190.71,45,Debit/Credit
894,5/30/2025,1006,2031,401,0,843.22,45,Debit/Credit
895,10/11/2024,1089,2018,402,0,1939.11,0,Debit/Credit
896,10/29/2024,1066,2041,404,2,4394.29,0,Debit/Credit
